Código;Descripción;;Linea;Imp.;Desc.;Precio Vent.;Precio May.;Precio Cost.;Stock Min;Mon.
7840058003911;PACK X 2 BURN 250 ML;UNIDADES;1;10;0;11.500;0;9.200;2;1
7840058003928;JUGO FRUGOS DURAZNO 330 ML;UNIDADES;1;10;0;3.400;0;2.660;2;1
7840058003935;JUGOS FRUGOS NARANJA 330 ML;UNIDADES;1;10;0;3.400;0;2.660;2;1
7840058003942;JUGO FRUGOS MANZANA 330 ML;UNIDADES;1;10;0;3.400;0;2.660;2;1
7840058003959;JUGO FRUGOS PERA 330ML;UNIDADES;1;10;0;3.400;0;2.660;2;1
7840058003966;JUGO POWERADE MANZANA 200 ML;UNIDADES;1;10;0;1.850;0;1.540;2;1
7840058003973;JUGO POWERADE NARANJA 200 ML;UNIDADES;1;10;0;1.850;0;1.540;2;1
7840058003980;FRUGOS PERA 200ML ....;UNIDADES;22;10;0;3.000;0;2.333;2;1
7840058003997;FRUGOS PERA 1 LITRO ....;UNIDADES;22;10;0;8.500;0;6.710;2;1
7840058004000;POWERADE MULTIFRUTAS 500 ML;UNIDADES;22;10;0;7.000;0;5.810;2;1
7840058004017;POWERADE MULTIFRUTAS 500CC P5 LLE 6;UNIDADES;22;10;0;35.000;0;29.047;2;1
7840058004024;POWERADE LLEVE 6 PAGUE 5 NARANJA 200ML;UNIDADES;1;10;0;9.250;0;7.706;2;1
7840058004031;POWERADE PAGUE 5 LLEVE 6 MANZANA 200ML;UNIDADES;1;10;0;9.250;0;7.706;2;1
7840058004048;COCA COLA 2.5L;UNIDADES;22;10;0;11.000;9.800;9.037;2;1
7840058004055;COCA COLA DESCARTABLE 3 LITROS......;UNIDADES;22;10;0;14.000;13.000;11.528;2;1
7840058004086;COCA COLA ZERO 2L ......;UNIDADES;22;10;0;10.800;10.000;8.958;2;1
7840058004123;PACK COCA COLA 2.5L*2;UNIDADES;1;10;0;18.600;0;15.438;2;1
7840058004154;PACK DASANI X4 S/ GAS;UNIDADES;22;10;0;14.000;0;11.534;2;1
7840058004178;FRUGOS NARANJA LIGHT 1L;UNIDADES;22;10;0;8.000;0;6.710;2;1
7840058004185;FRUGOS PERA 200ML PACK X6 ....;UNIDADES;22;10;0;15.900;0;12.699;2;1
7840058004215;AGUA DASANI SIN GAS 990ML;UNIDADES;22;10;0;3.500;3.200;2.822;2;1
7840058004239;DASANI PAGUE 5 LLEVE 6 1 LITRO;UNIDADES;22;10;0;17.000;13.500;14.103;2;1
7840058004345;PROMO CRUSH PIÑA + POMELO 2L.............;UNIDADES;22;10;0;9.500;0;7.950;2;1
7840058004352;PROMO CRUSH PIÑA + NARANJA  2LTS........;UNIDADES;22;10;0;9.500;0;7.950;2;1
7840058004369;PACK FRUGOS DURAZNO 1L X 2;UNIDADES;22;10;0;13.950;0;12.079;2;1
7840058004376;PACK FRUGOS NARANJA 1L X 2;UNIDADES;22;10;0;13.950;0;12.079;2;1
7840058004383;PACK FRUGOS MANZANA 1L X 2;UNIDADES;22;10;0;13.950;0;12.079;2;1
7840058004390;FRUGOS PERA 1L PACK X2 .....;UNIDADES;22;10;0;15.950;0;12.737;2;1
7840058004444;COCA COLA ZEO 2L PACK *2;UNIDADES;1;10;0;16.600;0;13.779;2;1
7840058004482;POWERADE M. BLAST 500*3 + HOPPIE;UNIDADES;25;10;0;19.500;0;16.250;2;1
7840058004611;COCA COLA PACK 3 LITROS X2 ....;UNIDADES;22;10;0;26.500;0;21.902;2;1
7840058004628;PACK X 4COCA COLA 2,25L;UNIDADES;22;10;0;34.000;0;25.651;2;1
7840058004673;FANTA GUARANA 2L .....;UNIDADES;22;10;0;10.800;10.000;8.958;2;1
7840058004697;FANTA PIÑA 2L .....;UNIDADES;22;10;0;10.800;10.000;8.958;2;1
7840058004703;FANTA MANDARINA 2L;UNIDADES;22;10;0;10.000;0;8.134;2;1
7840058004710;SPRITE 2L;UNIDADES;22;10;0;10.000;0;8.134;2;1
7840058004727;FANTA ZERO 2L ....;UNIDADES;22;10;0;10.800;10.000;8.958;2;1
7840058004772;PACK COCA + SPRITE 2,5L;UNIDADES;1;10;0;18.600;0;14.673;2;1
7840058004789;PACK COCA COLA + FANTA 2,5;UNIDADES;1;10;0;18.600;0;14.673;2;1
7840058004796;PACK X 2 COCA + FANTA GUARANA . 2,5L;UNIDADES;1;10;0;18.600;0;14.673;2;1
7840058004802;FANTA ZERP PACK *2 2L;UNIDADES;22;10;0;20.500;18.700;15.353;2;1
7840058004819;PACK *2 SPRITE ZERO 2L;UNIDADES;22;10;0;18.500;0;15.353;2;1
7840058004826;FRUGOS DURAZNO + MERENDERO;UNIDADES;22;10;0;22.900;0;18.301;2;1
7840058004833;FRUGOS NARANJA + MERENDERO;UNIDADES;22;10;0;22.900;0;18.301;2;1
7840058004864;FRUGOS MANZANA + ROTULO;UNIDADES;14;10;0;14.750;0;11.785;2;1
7840058004871;FRUGOS PERA + ROTULO;UNIDADES;22;10;0;14.750;0;11.785;2;1
7840058004888;COCA COLA 3L + VASO CONT;UNIDADES;22;10;0;23.900;0;19.834;2;1
7840058004987;PROMO COCA COLA ZERO X2 RETORNABLE;UNIDADES;1;10;0;10.000;0;8.300;2;1
7840058005090;PROMO PAGUE 10 +2 COCA 250ML. ....;UNIDADES;22;10;0;25.000;23.000;20.643;2;1
7840058005106;AQUARIUS NARANJA 1.5LITROS PACK X2 .....;UNIDADES;22;10;0;13.500;0;10.274;2;1
7840058005113;PROMO SPRITE ZERO X2 RETORNABLE;UNIDADES;1;10;0;10.000;0;8.300;2;1
7840058005212;AQUARIUS POMELO 410ML;UNIDADES;22;10;0;4.000;0;3.200;2;1
7840058005229;AQUARIUS POMELO 1,5L;UNIDADES;22;10;0;8.000;0;6.554;2;1
7840058005243;POWERADE LIMON 500CC;UNIDADES;22;10;0;7.000;0;5.810;2;1
7840058005250;POWERADE LIMON 500CC P5 LLE6;UNIDADES;1;10;0;32.500;0;26.972;2;1
7840058005281;FRUGOS NARANJA LIGHT 1L PACK X2 .....;UNIDADES;22;10;0;15.950;0;12.737;2;1
7840058005342;FRUGOS NARANJA CASERA 1L;UNIDADES;22;10;0;8.300;0;6.758;2;1
7840058005397;PACK COCA COLA X 4U;UNIDADES;1;10;0;31.500;0;24.895;2;1
7840058005403;PACK FRUGOS DURAZNO 1L X 4U.;UNIDADES;1;10;0;22.000;0;17.601;2;1
7840058005410;JUGO FRUGOS DURAZNO 1,5L;UNIDADES;22;10;0;9.500;0;7.960;2;1
7840058005427;NUTRI PACK X3 DURAZNO+VASO;UNIDADES;1;10;0;19.500;0;15.600;2;1
7840058005434;NUTRI PACK X3 NARANJA+VASO;UNIDADES;1;10;0;19.500;0;15.600;2;1
7840058005441;AQUARIUS PACK *2 1.5L;UNIDADES;22;10;0;13.500;0;10.274;2;1
7840058005472;OFERTA FANTA NARANJA DESCARTABLE 3 LITROS ....;UNIDADES;22;10;0;9.900;0;8.210;2;1
7840058005489;OFERTA FANTA GUARANA DESCARTABLE 3 LITROS ....;UNIDADES;22;10;0;9.900;0;8.210;2;1
7840058005496;SPRITE 3L;UNIDADES;22;10;0;13.500;0;10.951;2;1
7840058005502;PACK X 2 COCA COLA 3L;UNIDADES;1;10;0;24.900;0;20.665;2;1
7840058005519;POWERADE GREEN PUNCH 500ML;UNIDADES;22;10;0;7.000;0;5.810;2;1
7840058005526;POWERADE PUNCH FULL BODY;UNIDADES;1;10;0;6.500;0;5.417;2;1
7840058005540;COCA COLA 3L X 2 + VASO MUNDIAL;UNIDADES;1;10;0;23.900;0;19.830;2;1
7840058005595;PACK X 2 COCA 3L + TARRO GRANDE;UNIDADES;22;10;0;26.500;0;21.993;2;1
7840058005632;COCA COLA + SPRITE 3L;UNIDADES;22;10;0;22.600;0;18.840;2;1
7840058005649;COCA COLA 3L + FANTA GUARANA 3L PACK X2;UNIDADES;22;10;0;26.500;0;21.902;2;1
7840058005656;COCA COLA 3L + FANTA NARANJA 3L PACK X2 .....;UNIDADES;22;10;0;26.500;0;21.902;2;1
7840058005663;PACK X 4 FRUGOS NARANJA CASERA 1L;UNIDADES;1;10;0;27.000;0;21.600;2;1
7840058005670;FRUGOS NARANJA CASERA 1L PACK X 2 .....;UNIDADES;22;10;0;15.950;0;12.737;2;1
7840058005687;PACK X 2 FRUGOS DURAZNO 1,5L;UNIDADES;22;10;0;17.400;0;14.560;2;1
7840058005717;PACK COCA COLA 3L X 2U. + VASO NAVIDEÑO;UNIDADES;22;10;0;22.900;0;18.921;2;1
7840058005748;PACK X 4 COCA COLA 3L;UNIDADES;22;10;0;41.000;0;34.020;2;1
7840058005755;PACK X 4 SPRITE 3L;UNIDADES;22;10;0;41.000;0;34.020;2;1
7840058005762;PACK X 4 NARANJA 3L;UNIDADES;22;10;0;41.000;0;34.020;2;1
7840058005779;PACK X 4 FANTA GUARANA 3L;UNIDADES;22;10;0;41.000;0;34.020;2;1
7840058005786;FRUGOS NARANJA 1500ML;UNIDADES;22;10;0;9.500;0;7.960;2;1
7840058005823;PACK 6 FRUGOS DURAZNO + LONCHERA;UNIDADES;1;10;0;24.150;0;19.311;2;1
7840058005830;PACK FRUGOS NARANJA + LONCHERA;UNIDADES;1;10;0;24.150;0;19.311;2;1
7840058005847;COCA COLA 500 P5L6 + VASO;UNIDADES;1;10;0;25.950;0;21.538;2;1
7840058005854;FANTA UVA 500CC;UNIDADES;22;10;0;3.900;0;3.200;2;1
7840058005861;FANTA UVA 2L;UNIDADES;22;10;0;10.000;0;7.719;2;1
7840058005878;PACK X 2L RPX2 + UTENSILIO;UNIDADES;1;10;0;18.900;0;15.679;2;1
7840058005922;FRUGOS DURAZNO 1LX2 + VASO TAPA;UNIDADES;22;10;0;15.000;0;12.000;2;1
7840058005953;FRUGOS NARANJA 1,5L X 2.;UNIDADES;22;10;0;17.400;0;14.560;2;1
7840058005977;CRUSH GUARANA + PIÑA 2L;UNIDADES;22;10;0;9.500;0;7.950;2;1
7840058005984;COCA COLA 2,25L X2;UNIDADES;22;10;0;18.600;0;15.437;2;1
7840058006011;AQUARIUS MULTIFRUTA 410ML;UNIDADES;22;10;0;4.000;0;3.200;2;1
7840058006028;AQUARIUS MULTIFRUTAS 1,5L;UNIDADES;22;10;0;7.500;0;6.225;2;1
7840058006059;AQUARIUS NARANJA + POMELO 1,5L;UNIDADES;22;10;0;14.000;0;11.615;2;1
7840058006066;POWERADE + HOPPIE;UNIDADES;22;10;0;21.500;0;17.414;2;1
7840058006073;PACK FRUGOS 1LX2;UNIDADES;22;10;0;17.500;0;15.000;2;1
7840058006110;SCHWEPPES POMELO DESCARTABLE 500ML. ....;UNIDADES;22;10;0;5.000;4.850;4.000;2;1
7840058006127;SCHWEPPES POMELO DESCARTABLE 2L ....;UNIDADES;22;10;0;10.800;10.000;8.958;2;1
7840058006165;COCA COLA CHERRY 500CC;UNIDADES;22;10;0;4.350;0;1.800;2;1
7840058006172;SPRITE CRANBERRY 500CC;UNIDADES;22;10;0;4.350;0;1.800;2;1
7840058006240;COCA COLA ZERO 250ML. PROMO PAGUE 10 LLEVE 12;UNIDADES;22;10;0;24.900;0;16.486;2;1
7840058006257;COCA COLA 3L X 2 + PORTARETRATO;UNIDADES;22;10;0;22.800;0;18.911;2;1
7840058006349;COCA COLA 2LTS X 2UNID;UNIDADES;22;10;0;20.500;18.700;15.352;2;1
7840058006356;COCA COLA SIN AZUCAR 2L*2SMK;UNIDADES;22;10;0;20.500;18.700;15.352;2;1
7840058006387;COCA COLA 375ML.......;UNIDADES;22;10;0;3.500;3.200;2.400;2;1
7840058006400;DASANI CON PICO SIN GAS 500ML.........;UNIDADES;22;10;0;3.000;2.800;2.365;2;1
7840058006509;COCA COLA 1L ....;UNIDADES;22;10;0;6.500;6.000;5.344;2;1
7840058006554;COCA COLA 3L*2 + BOLSO TERMICO;UNIDADES;22;10;0;27.800;0;23.221;2;1
7840058006561;DASANI AGUA SIN GAS 3L;UNIDADES;22;10;0;5.000;4.700;3.900;2;1
7840058006608;SPRITE DESCARTABLE 500ML ...;UNIDADES;22;10;0;5.000;4.650;4.000;2;1
7840058006615;SPRITE 2L .....;UNIDADES;22;10;0;10.800;10.000;8.958;2;1
7840058006622;SPRITE DESCARTABLE 3 LITROS X4 ....;UNIDADES;14;10;0;14.000;12.625;11.528;2;1
7840058006639;FRUGOS DEL VALLE NARANJA X 1L  .....;UNIDADES;22;10;0;8.300;8.300;6.758;2;1
7840058006646;FRUGOS DELVALLE NARANJA 200ML;UNIDADES;22;10;0;3.000;0;2.355;2;1
7840058006653;FRUGOS DEL VALLE NARANJA 1.5L  .....;UNIDADES;22;10;0;9.500;9.300;7.960;2;1
7840058006660;FRUGOS DEL VALLE MANZANA 1L  ......;UNIDADES;22;10;0;8.300;8.300;6.758;2;1
7840058006677;FRUGOS DEL VALLE MANZANA 200ML. ...........;UNIDADES;22;10;0;3.000;0;2.355;2;1
7840058006691;FRUGOS DEL VALLE DURAZNO 1L  .....;UNIDADES;22;10;0;8.300;8.300;6.833;2;1
7840058006707;FRUGOS DELVALLE DURAZNO 200ML;UNIDADES;22;10;0;3.000;0;2.355;2;1
7840058006714;FRUGOS DEL VALLE DURAZNO 1,5 L .....;UNIDADES;22;10;0;9.500;9.300;7.960;2;1
7840058006721;FRUGOS DEL VALLE PERA 1L  ....;UNIDADES;14;10;0;8.500;0;6.758;2;1
7840058006738;FRUGOS DEL VALLE PERA 200ML.;UNIDADES;22;10;0;3.000;0;2.355;2;1
7840058006769;FANTA GUARANA ZERO DESCARTABLE 500ML. ....;UNIDADES;22;10;0;3.850;0;3.188;2;1
7840058006776;FANTA GUARANA ZERO 2L;UNIDADES;22;10;0;10.000;0;8.125;2;1
7840058006783;SPRITE ZERO 2L*2;UNIDADES;22;10;0;20.500;0;17.005;2;1
7840058006790;COCA COLA 3L+ SPRITE 3L PACK X2 .....;UNIDADES;22;10;0;26.500;0;21.902;2;1
7840058006806;FRUGOS NARANNJA *6200ML;UNIDADES;22;10;0;17.000;0;13.932;2;1
7840058006813;FRUGOS DEL VALLE NARANJA PACK 200ML X 6...;UNIDADES;22;10;0;17.000;0;13.932;2;1
7840058006844;FRUGOS DURAZNO 2*1L;UNIDADES;22;10;0;14.500;0;11.425;2;1
7840058006851;FRUGOS DEL VALLE NARANJA PACK 1 LITRO X 2;UNIDADES;22;10;0;14.500;0;11.424;2;1
7840058006868;FRUGOS DEL VALLE MANZANA 1 LITROS X 2;UNIDADES;22;10;0;14.500;0;11.424;2;1
7840058006882;FRUGOS DEL VALLE DURAZNO X 2;UNIDADES;14;10;0;18.000;0;14.560;2;1
7840058006899;FRUGOS DEL VALLE NARANJA 5 LITROS X 2;UNIDADES;22;10;0;18.000;0;14.560;2;1
7840058006929;DASANI AGUA 3L*4;UNIDADES;22;10;0;17.000;13.000;14.274;2;1
7840058006950;AQUARIUS POMELO CERO 410;UNIDADES;22;10;0;4.000;0;3.200;2;1
7840058006967;AQUARIUS POMELO ZERO 1.5L  ....;UNIDADES;22;10;0;8.000;0;6.547;2;1
7840058006974;AQUARIUS LIMONADA CERO 410ML;UNIDADES;22;10;0;4.000;0;3.200;2;1
7840058006981;AQUARIUS LIMON CERO 1.5 LITROS;UNIDADES;22;10;0;8.000;0;6.554;2;1
7840058007162;ADES MANZANA 1LX2+TOALLA;UNIDADES;22;10;0;18.500;0;14.774;2;1
7840058007179;ADES TROPICAL 1LX2+TOALLA .....;UNIDADES;22;10;0;18.500;0;14.774;2;1
7840058007186;ADES MANZANA 200ML X6 +ROTULO ...;UNIDADES;14;10;0;18.300;0;14.619;2;1
7840058007193;ADES TROPICAL 200ML X6 +ROTULO  ......;UNIDADES;22;10;0;18.300;0;14.619;2;1
7840058007254;COCA COLA 500+ CCSA 500ML;UNIDADES;22;10;0;9.500;0;8.000;2;1
7840058007261;COCA COLA SIN AZ + FRASCO;UNIDADES;22;10;0;22.500;0;18.645;2;1
7840058007346;POWERADE 2 MOUNTAIN BLAST + HOPPIE;UNIDADES;22;10;0;23.700;0;19.628;2;1
7840058007407;CRUSH PIÑA 3 LITROS;UNIDADES;22;10;0;7.500;7.300;6.225;2;1
7840058007414;FRUGOS DEL VALLE DURAZNO 1L *2 + VASO;UNIDADES;22;10;0;14.300;0;11.425;2;1
7840058007421;FRUGOS DEL VALLE NARANJA 1L *2 + VASO;UNIDADES;22;10;0;14.300;0;11.425;2;1
7840058007438;COCA COLA SIN AZUCAR 2L*2 + LONCHERA;UNIDADES;22;10;0;22.000;0;18.053;2;1
7840058007469;SPRITE PET 375ML.;UNIDADES;22;10;0;3.000;0;2.400;2;1
7840058007483;KIN AGUA SIN GAS 500ML;UNIDADES;14;10;0;2.000;0;1.246;2;1
7840058007506;KIN AGUA SIN GAS 2 L;UNIDADES;22;10;0;3.500;0;2.655;2;1
7840058007520;DASANI SIN GAS SABOR LIMON 500ML.........;UNIDADES;22;10;0;3.000;0;2.350;2;1
7840058007537;COCA COLA ZERO 3 LITROS..........;UNIDADES;22;10;0;14.000;13.400;11.550;2;1
7840058007544;COCA COLA 3L*2 + VASO HERITAGE;UNIDADES;22;10;0;25.000;0;20.723;2;1
7840058007575;TONICA 2L + CITRUS 2L + 2 MIXERS;UNIDADES;22;10;0;19.000;0;15.758;2;1
7840058007582;SCHWEPPES TONICA 2 LITROS .......;UNIDADES;22;10;0;10.000;0;8.958;2;1
7840058007643;TROPICAL NARANJA 2L;UNIDADES;22;10;0;10.800;0;8.958;2;1
7840058007650;ADES TROPICAL + MERENDERO;UNIDADES;22;10;0;25.000;0;20.720;2;1
7840058007667;ADES MANZANA + MERENDERO;UNIDADES;22;10;0;25.000;0;20.720;2;1
7840058007674;ADES NARANJA + ROTULO;UNIDADES;22;10;0;17.000;0;14.095;2;1
7840058007681;ADES DURAZMO + ROTULO;UNIDADES;22;10;0;17.000;0;14.095;2;1
7840058007704;AQUARIUS POMELO MENTA 1,5L;UNIDADES;22;10;0;8.000;0;6.554;2;1
7840058007797;POWERADE MONT BLAST SPORT 500ML............;UNIDADES;22;10;0;7.500;0;5.810;2;1
7840058007841;COCA COLA + VASO ALUMINIO;UNIDADES;22;10;0;27.000;0;22.403;2;1
7840058007902;FRUGOS DEL VALLE DURAZNO 0 % AZUCAR X 1 LITRO;UNIDADES;22;10;0;8.300;0;6.758;2;1
7840058007926;FRUGOS DEL VALLE NARANJA 0 % AZUCAR X 1 LITRO;UNIDADES;22;10;0;8.300;0;6.758;2;1
7840061000051;YEMITA HUEVO EN CAJA 30 UNIDADES;UNIDADES;30;10;0;18.500;0;14.000;2;1
7840061000280;YEMITA HUEVO EN CAJA 12 UNIDADES;UNIDADES;48;10;0;10.500;0;8.000;2;1
7840061000303;YEMITA HUEVO EN CAJA 6 UNIDADES;UNIDADES;48;10;0;5.200;0;4.050;2;1
7840064102462;SIDRA EXCELLENT 910 CM.;UNIDADES;1;10;0;7.480;0;0;2;1
7840064136689;PAPEL HIGIENICO SANI ROLL;UNIDADES;1;10;0;3.480;0;2.838;2;1
7840064136696;PAPEL HIG SANI ROLLTEX 30M;UNIDADES;1;10;0;3.570;0;2.858;2;1
7840064136771;PALMITOS EXELLENCE ENTEROS 400G;UNIDADES;5;10;0;11.350;0;9.011;2;1
7840064136788;PALMITO ENTERO EXCELL 800G;UNIDADES;5;10;0;23.500;0;17.661;2;1
7840064136795;PALMITO EXCELENCE RODAJAS 400G;UNIDADES;5;10;0;9.000;0;6.793;2;1
7840064136801;PALMITO EN RODAJA 800GR EX;UNIDADES;5;10;0;17.000;0;13.310;2;1
7840064136818;PALMITOS EXCELLENCE TROZOS 400GR;UNIDADES;5;10;0;7.750;0;5.748;2;1
7840064136825;PALMITO EN TROZO 800GR;UNIDADES;5;10;0;15.000;0;11.658;2;1
7840064136832;EXTRACTO TOMAT EXCEL70G;UNIDADES;1;10;0;690;0;520;2;1
7840064137006;ACEITE DE OLIVA EXCELLENCE 250ML;UNIDADES;27;5;0;20.000;0;14.358;2;1
7840064137013;ACEITE DE OLIVA EXCELLENCE 500ML;UNIDADES;27;5;0;31.800;0;26.267;2;1
7840064137020;ACEITE OLIVA EXELENCE 1L;UNIDADES;1;10;0;48.640;0;38.917;2;1
7840064137167;PACK 2 GALLET.QUAKER 249GR;UNIDADES;1;10;0;14.990;0;12.001;2;1
7840064137297;PALMITO ENTERO FRASCO 410CC;UNIDADES;5;10;0;22.790;0;18.101;2;1
7840064137303;PALMITO ENTERO FRASCO 185G;UNIDADES;5;10;0;12.590;0;10.003;2;1
7840070012151;JABON COCO PURO LAGO AZUL 10X1 BL/ROS.;UNIDADES;6;10;0;8.500;0;5.500;2;1
7840070012236;JABON DE COCO LAGO AZUL 5*1 40 GR;UNIDADES;1;10;0;6.720;0;5.600;2;1
7840070012298;JABON LAGO AZUL CONLIA 6 X 1;UNIDADES;23;10;0;9.500;0;6.400;2;1
7840071000249;OXIGENTA LOTION IGORA 30 VOL.;UNIDADES;1;10;0;0;0;0;2;1
7840073000353;PASTA DENTAL ODOLITO 70 GRS.;UNIDADES;1;10;0;9.490;0;6.750;2;1
7840073000575;CREMA DENTAL BIODEN PLUS 90G;UNIDADES;1;10;0;6.750;0;5.595;2;1
7840073001015;CREMA DESODORANTE POLYANA 15 GRS.;UNIDADES;23;10;0;5.000;0;3.833;2;1
7840073001022;CREMA DESODORANTE POLYANA 30 GRS.;UNIDADES;23;10;0;8.500;0;6.754;2;1
7840073001039;CREMA DESODORANTE POLYANA POTE 70 GRS.;UNIDADES;23;10;0;10.000;0;8.252;2;1
7840073001046;CREMA DESODORANTE POLYANA SPORTIFF 60GRS.;UNIDADES;23;10;0;10.000;0;8.252;2;1
7840073001053;DESODORANTE POLYANA BOUQUET 60G;UNIDADES;23;10;0;10.000;0;8.252;2;1
7840073001060;CREMA DESODORANTE POLYANA CHARME X 60 GRS.;UNIDADES;23;10;0;10.000;0;8.252;2;1
7840073001077;DESODORANTE POLYANA HOMBRE 60GRS;UNIDADES;23;10;0;10.000;0;8.252;2;1
7840073002043;CREMA DESODORANTE POLYANA;UNIDADES;23;10;0;8.000;0;6.566;2;1
7840073002050;DESODORANTE POLYANA;UNIDADES;23;10;0;8.000;0;6.566;2;1
7840073002067;DESODORANTE POLYANA;UNIDADES;23;10;0;8.500;0;6.566;2;1
7840073002074;CREMA DESODORANTA POLYANA;UNIDADES;23;10;0;8.000;0;6.566;2;1
7840073002234;MULTICREN;UNIDADES;1;10;0;4.500;0;0;2;1
7840073002241;MULTICREMA POLYANA;UNIDADES;23;10;0;6.000;0;4.000;2;1
7840073102019;CREMA DESODORANTE POLYANA 80 GRS.;UNIDADES;23;10;0;10.000;0;8.252;2;1
7840073125018;TALCO POLYANA CAPRICE 125GR;UNIDADES;23;10;0;11.000;0;8.253;2;1
7840073125025;TALCO POLYANA CHARME 125GR;UNIDADES;23;10;0;11.000;0;8.253;2;1
7840073125032;TALCO POLYANA SPORTIF 125GR;UNIDADES;23;10;0;11.000;0;8.253;2;1
7840073125049;TALCO POLYANA BOUQUET 125GR;UNIDADES;23;10;0;11.000;0;8.253;2;1
7840073126015;TOTAL FRESH POLVO PEDICO 125G;UNIDADES;23;10;0;11.000;0;8.491;2;1
7840073126022;POLVO DE FECULA JUNIOR 125GR;UNIDADES;23;10;0;11.000;0;7.218;2;1
7840073202016;CREMA DESODORANTE POLYANA;UNIDADES;1;10;0;8.000;0;6.566;2;1
7840073202023;TALCO JUNIORS;UNIDADES;23;10;0;11.000;0;7.218;2;1
7840073210059;POLYANA EXTRA LILAC 50GR;UNIDADES;23;10;0;11.500;0;8.279;2;1
7840073210066;DESODORANTE POLYANA BOUQUET 50GR;UNIDADES;23;10;0;11.500;0;9.006;2;1
7840073210073;POLYANA EXTRA CAPRICE;UNIDADES;23;10;0;11.500;0;9.264;2;1
7840073210080;DESODORANTE POLYANA HOMBRE 50GR;UNIDADES;23;10;0;11.500;0;9.264;2;1
7840073210097;DESODORANTE POLYANA PRIVILEGE 50GR;UNIDADES;23;10;0;11.500;0;9.006;2;1
7840073210103;DESODORANTE POLYANA SPORTIF 50GR;UNIDADES;23;10;0;11.000;0;8.032;2;1
7840073210110;DESODORANTE POLYANA CHARME 50GR;UNIDADES;23;10;0;11.500;0;9.264;2;1
7840073210127;POLYANA EXTRA FREE;UNIDADES;23;10;0;11.500;0;8.032;2;1
7840073876019;LOCION HARPER'S AMBRE 250CC;UNIDADES;1;10;0;19.590;0;13.990;2;1
7840073876026;LOCION HARPER'S FRESCA 250;UNIDADES;1;10;0;19.590;0;13.990;2;1
7840073876033;LOCION HARPER'S LAV. 250CC;UNIDADES;1;10;0;19.590;0;13.990;2;1
7840073877252;KIT POLYANA FELIZ DIA MAMA;UNIDADES;7;10;0;30.000;0;15.000;2;1
7840073877269;TOTAL FRESH TALCO PEDICO 125GR;UNIDADES;6;10;0;11.000;0;8.491;2;1
7840073877276;TOTAL FRESH POLVO PEDICO 125GR;UNIDADES;6;10;0;11.000;0;8.491;2;1
7840073877313;DESODORANTE ROLLON MARINE 50GR;UNIDADES;23;10;0;11.500;0;9.006;2;1
7840073877320;DESODORANTE ROLL ON RACER X 50GR;UNIDADES;23;10;0;11.500;0;9.006;2;1
78400763007792;FIBRA ESPONJA P/3 UÑAS P2 LL3;UNIDADES;6;10;0;3.490;0;2.900;2;1
7840077000144;ARROZ PARBORIZADO 500GR;UNIDADES;27;5;0;3.900;0;3.200;2;1
7840077000168;ARROZ IDEAL VERDE 500GR;UNIDADES;27;10;0;3.800;0;3.100;2;1
7840077000182;IDEAL ARROZ INTEGRAL 500GR;UNIDADES;37;5;0;7.000;0;5.800;2;1
7840077000205;IDEAL POROTO SAN FRANCISCO 500G;UNIDADES;27;5;0;11.800;0;9.600;2;1
7840077000212;IDEAL POROTO ROJO 1 K;UNIDADES;27;10;0;21.300;0;17.400;2;1
7840077000229;POROTO ROJO 500GR;UNIDADES;37;5;0;11.300;0;9.200;2;1
7840077000243;POROTO CARIOCA 500GR;UNIDADES;37;5;0;9.400;0;7.700;2;1
7840077000267;POROTO ALUBIA BLANCO 400GR;UNIDADES;37;5;0;11.500;0;9.550;2;1
7840077000281;POROTO ALUBIA ROJO 400GR;UNIDADES;37;5;0;10.200;0;8.450;2;1
7840077000298;POROTO ALUBIA NEGRO 1KG;UNIDADES;37;10;0;17.400;0;14.200;2;1
7840077000304;POROTO ALUBIA NEGRO 500GR;UNIDADES;37;5;0;9.200;0;7.500;2;1
7840077000328;IDEAL LOCRO 400GR;UNIDADES;27;10;0;4.500;0;3.400;2;1
7840077000342;IDEAL LOCRILLO 400GR;UNIDADES;27;10;0;4.500;0;3.600;2;1
7840077000366;LENTEJA 400GR;UNIDADES;37;5;0;11.800;0;9.550;2;1
7840077000403;IDEAL MAIZ PORORO 400GR;UNIDADES;27;5;0;5.000;0;3.800;2;1
7840077000434;GALLETA MOLIDA 800GR;UNIDADES;37;10;0;6.500;0;5.300;2;1
7840077000441;IDEAL GALLETA MOLIDA 400GR;UNIDADES;37;10;0;3.500;0;2.800;2;1
7840077000465;MIJO 400GR;UNIDADES;37;5;0;7.800;0;6.150;2;1
7840077000489;ALPISTE 400GR;UNIDADES;37;5;0;9.500;0;7.600;2;1
7840077000502;SEMILLA DE GIRASOL;UNIDADES;37;5;0;7.500;0;6.050;2;1
7840077000526;SEMILLA D/ LINO IDEAL 400 GRS.;UNIDADES;1;10;0;8.750;0;0;2;1
7840077000540;MEZCLA P/ PAJAROS 400GR..;UNIDADES;37;5;0;9.200;0;7.500;2;1
7840077000564;POROTO DE SOJA 500GR...;UNIDADES;1;0;0;3.240;0;2.500;2;1
7840077000588;GARBANZO 400GR;UNIDADES;37;5;0;14.500;0;11.700;2;1
7840077000694;LENTEJA 200GR;UNIDADES;37;5;0;6.700;0;5.400;2;1
